dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0812,Student explains matrix in their own words,,1,82,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2039,What is probability?,probability,s0999,Student explains probability in their own words,,1,112,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0219,Student explains derivative in their own words,,0,104,openstax_mock,miscon-derivative,Understand,Medium
OpenStaxMock,short_answer,2041,What is integral?,integral,s0690,Student explains integral in their own words,,1,33,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0707,Student explains limit in their own words,,1,74,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0648,Student explains matrix in their own words,,1,60,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2044,What is probability?,probability,s0555,Student explains probability in their own words,,0,30,openstax_mock,miscon-probability,Apply,Easy
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0238,Student explains derivative in their own words,,1,38,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0110,Student explains integral in their own words,,1,58,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2047,What is limit?,limit,s0221,Student explains limit in their own words,,1,20,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0881,Student explains matrix in their own words,,1,84,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2049,What is probability?,probability,s0355,Student explains probability in their own words,,0,57,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0761,Student explains derivative in their own words,,1,54,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2001,What is integral?,integral,s0933,Student explains integral in their own words,,1,118,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2002,What is limit?,limit,s0036,Student explains limit in their own words,,1,29,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0110,Student explains matrix in their own words,,0,29,openstax_mock,miscon-matrix,Analyze,Easy
OpenStaxMock,short_answer,2004,What is probability?,probability,s0371,Student explains probability in their own words,,0,23,openstax_mock,miscon-probability,Remember,Hard
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0553,Student explains derivative in their own words,,1,41,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2006,What is integral?,integral,s0809,Student explains integral in their own words,,0,89,openstax_mock,miscon-integral,Understand,Easy
OpenStaxMock,short_answer,2007,What is limit?,limit,s0375,Student explains limit in their own words,,1,73,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0791,Student explains matrix in their own words,,1,101,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2009,What is probability?,probability,s0018,Student explains probability in their own words,,0,70,openstax_mock,miscon-probability,Remember,Easy
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0344,Student explains derivative in their own words,,0,14,openstax_mock,miscon-derivative,Apply,Easy
OpenStaxMock,short_answer,2011,What is integral?,integral,s0780,Student explains integral in their own words,,1,59,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2012,What is limit?,limit,s0748,Student explains limit in their own words,,0,32,openstax_mock,miscon-limit,Understand,Hard
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0267,Student explains matrix in their own words,,1,65,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2014,What is probability?,probability,s0917,Student explains probability in their own words,,1,15,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0198,Student explains derivative in their own words,,1,99,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2016,What is integral?,integral,s0958,Student explains integral in their own words,,0,22,openstax_mock,miscon-integral,Understand,Easy
OpenStaxMock,short_answer,2017,What is limit?,limit,s0033,Student explains limit in their own words,,1,90,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0234,Student explains matrix in their own words,,1,77,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2019,What is probability?,probability,s0646,Student explains probability in their own words,,1,56,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0985,Student explains derivative in their own words,,1,52,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2021,What is integral?,integral,s0404,Student explains integral in their own words,,1,57,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2022,What is limit?,limit,s0236,Student explains limit in their own words,,1,56,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0017,Student explains matrix in their own words,,1,58,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2024,What is probability?,probability,s0557,Student explains probability in their own words,,1,110,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0945,Student explains derivative in their own words,,0,103,openstax_mock,miscon-derivative,Analyze,Medium
OpenStaxMock,short_answer,2026,What is integral?,integral,s0978,Student explains integral in their own words,,1,101,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2027,What is limit?,limit,s0970,Student explains limit in their own words,,1,78,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0174,Student explains matrix in their own words,,1,105,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2029,What is probability?,probability,s0801,Student explains probability in their own words,,0,113,openstax_mock,miscon-probability,Remember,Easy
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0994,Student explains derivative in their own words,,1,53,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2031,What is integral?,integral,s0634,Student explains integral in their own words,,0,66,openstax_mock,miscon-integral,Apply,Hard
OpenStaxMock,short_answer,2032,What is limit?,limit,s0666,Student explains limit in their own words,,1,65,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0882,Student explains matrix in their own words,,1,65,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2034,What is probability?,probability,s0015,Student explains probability in their own words,,1,48,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0957,Student explains derivative in their own words,,0,36,openstax_mock,miscon-derivative,Analyze,Medium
OpenStaxMock,short_answer,2036,What is integral?,integral,s0195,Student explains integral in their own words,,1,109,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2037,What is limit?,limit,s0737,Student explains limit in their own words,,1,74,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0297,Student explains matrix in their own words,,1,111,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2039,What is probability?,probability,s0894,Student explains probability in their own words,,0,107,openstax_mock,miscon-probability,Understand,Easy
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0714,Student explains derivative in their own words,,1,20,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2041,What is integral?,integral,s0744,Student explains integral in their own words,,1,33,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0857,Student explains limit in their own words,,0,92,openstax_mock,miscon-limit,Apply,Easy
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0207,Student explains matrix in their own words,,1,83,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2044,What is probability?,probability,s0615,Student explains probability in their own words,,0,71,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0073,Student explains derivative in their own words,,1,110,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2046,What is integral?,integral,s0572,Student explains integral in their own words,,1,46,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2047,What is limit?,limit,s0317,Student explains limit in their own words,,1,86,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0348,Student explains matrix in their own words,,1,70,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2049,What is probability?,probability,s0395,Student explains probability in their own words,,1,36,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0794,Student explains derivative in their own words,,1,38,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2001,What is integral?,integral,s0817,Student explains integral in their own words,,1,34,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2002,What is limit?,limit,s0896,Student explains limit in their own words,,0,109,openstax_mock,miscon-limit,Understand,Easy
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0637,Student explains matrix in their own words,,1,57,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2004,What is probability?,probability,s0950,Student explains probability in their own words,,0,89,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0155,Student explains derivative in their own words,,1,66,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2006,What is integral?,integral,s0020,Student explains integral in their own words,,1,19,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2007,What is limit?,limit,s0016,Student explains limit in their own words,,0,18,openstax_mock,miscon-limit,Remember,Medium
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0467,Student explains matrix in their own words,,0,81,openstax_mock,miscon-matrix,Remember,Easy
OpenStaxMock,short_answer,2009,What is probability?,probability,s0192,Student explains probability in their own words,,1,72,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0042,Student explains derivative in their own words,,1,50,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2011,What is integral?,integral,s0517,Student explains integral in their own words,,1,39,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2012,What is limit?,limit,s0195,Student explains limit in their own words,,1,10,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0711,Student explains matrix in their own words,,0,102,openstax_mock,miscon-matrix,Apply,Hard
OpenStaxMock,short_answer,2014,What is probability?,probability,s0471,Student explains probability in their own words,,0,31,openstax_mock,miscon-probability,Understand,Easy
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0903,Student explains derivative in their own words,,1,47,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2016,What is integral?,integral,s0218,Student explains integral in their own words,,1,66,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2017,What is limit?,limit,s0781,Student explains limit in their own words,,1,44,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0721,Student explains matrix in their own words,,1,62,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2019,What is probability?,probability,s0895,Student explains probability in their own words,,0,40,openstax_mock,miscon-probability,Apply,Easy
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0515,Student explains derivative in their own words,,0,21,openstax_mock,miscon-derivative,Understand,Easy
OpenStaxMock,short_answer,2021,What is integral?,integral,s0756,Student explains integral in their own words,,1,92,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2022,What is limit?,limit,s0442,Student explains limit in their own words,,1,67,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0022,Student explains matrix in their own words,,0,22,openstax_mock,miscon-matrix,Analyze,Easy
OpenStaxMock,short_answer,2024,What is probability?,probability,s0765,Student explains probability in their own words,,0,60,openstax_mock,miscon-probability,Understand,Hard
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0545,Student explains derivative in their own words,,0,118,openstax_mock,miscon-derivative,Understand,Easy
OpenStaxMock,short_answer,2026,What is integral?,integral,s0130,Student explains integral in their own words,,1,72,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2027,What is limit?,limit,s0100,Student explains limit in their own words,,1,81,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0006,Student explains matrix in their own words,,1,33,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2029,What is probability?,probability,s0872,Student explains probability in their own words,,0,38,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0310,Student explains derivative in their own words,,0,10,openstax_mock,miscon-derivative,Analyze,Hard
OpenStaxMock,short_answer,2031,What is integral?,integral,s0027,Student explains integral in their own words,,1,93,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2032,What is limit?,limit,s0656,Student explains limit in their own words,,1,50,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0035,Student explains matrix in their own words,,1,27,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2034,What is probability?,probability,s0877,Student explains probability in their own words,,1,37,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0416,Student explains derivative in their own words,,1,94,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2036,What is integral?,integral,s0844,Student explains integral in their own words,,0,97,openstax_mock,miscon-integral,Understand,Easy
OpenStaxMock,short_answer,2037,What is limit?,limit,s0996,Student explains limit in their own words,,1,58,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0618,Student explains matrix in their own words,,1,90,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2039,What is probability?,probability,s0206,Student explains probability in their own words,,0,25,openstax_mock,miscon-probability,Remember,Hard
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0745,Student explains derivative in their own words,,1,36,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2041,What is integral?,integral,s0138,Student explains integral in their own words,,1,101,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0335,Student explains limit in their own words,,1,43,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0485,Student explains matrix in their own words,,1,74,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2044,What is probability?,probability,s0911,Student explains probability in their own words,,0,35,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0183,Student explains derivative in their own words,,1,60,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0494,Student explains integral in their own words,,0,19,openstax_mock,miscon-integral,Analyze,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0201,Student explains limit in their own words,,1,26,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s1000,Student explains matrix in their own words,,1,104,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2049,What is probability?,probability,s0041,Student explains probability in their own words,,1,33,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0838,Student explains derivative in their own words,,1,107,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2001,What is integral?,integral,s0228,Student explains integral in their own words,,1,88,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2002,What is limit?,limit,s0957,Student explains limit in their own words,,0,84,openstax_mock,miscon-limit,Apply,Hard
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0596,Student explains matrix in their own words,,1,24,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2004,What is probability?,probability,s0010,Student explains probability in their own words,,0,64,openstax_mock,miscon-probability,Remember,Medium
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0084,Student explains derivative in their own words,,1,71,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2006,What is integral?,integral,s0525,Student explains integral in their own words,,0,99,openstax_mock,miscon-integral,Analyze,Hard
OpenStaxMock,short_answer,2007,What is limit?,limit,s0803,Student explains limit in their own words,,1,21,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0754,Student explains matrix in their own words,,1,119,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2009,What is probability?,probability,s0205,Student explains probability in their own words,,1,78,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0156,Student explains derivative in their own words,,1,12,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2011,What is integral?,integral,s0382,Student explains integral in their own words,,0,95,openstax_mock,miscon-integral,Apply,Hard
OpenStaxMock,short_answer,2012,What is limit?,limit,s0247,Student explains limit in their own words,,1,13,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0615,Student explains matrix in their own words,,0,17,openstax_mock,miscon-matrix,Remember,Medium
OpenStaxMock,short_answer,2014,What is probability?,probability,s0845,Student explains probability in their own words,,1,88,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0843,Student explains derivative in their own words,,1,117,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2016,What is integral?,integral,s0630,Student explains integral in their own words,,1,25,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2017,What is limit?,limit,s0148,Student explains limit in their own words,,0,74,openstax_mock,miscon-limit,Apply,Medium
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0569,Student explains matrix in their own words,,0,35,openstax_mock,miscon-matrix,Understand,Easy
OpenStaxMock,short_answer,2019,What is probability?,probability,s0689,Student explains probability in their own words,,1,113,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0694,Student explains derivative in their own words,,0,25,openstax_mock,miscon-derivative,Apply,Hard
OpenStaxMock,short_answer,2021,What is integral?,integral,s0440,Student explains integral in their own words,,0,99,openstax_mock,miscon-integral,Understand,Easy
OpenStaxMock,short_answer,2022,What is limit?,limit,s0281,Student explains limit in their own words,,1,103,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0135,Student explains matrix in their own words,,0,104,openstax_mock,miscon-matrix,Understand,Medium
OpenStaxMock,short_answer,2024,What is probability?,probability,s0931,Student explains probability in their own words,,1,102,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0428,Student explains derivative in their own words,,1,68,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2026,What is integral?,integral,s0018,Student explains integral in their own words,,1,36,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2027,What is limit?,limit,s0652,Student explains limit in their own words,,1,72,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0197,Student explains matrix in their own words,,1,80,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2029,What is probability?,probability,s0391,Student explains probability in their own words,,1,75,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0774,Student explains derivative in their own words,,0,116,openstax_mock,miscon-derivative,Analyze,Medium
OpenStaxMock,short_answer,2031,What is integral?,integral,s0432,Student explains integral in their own words,,0,101,openstax_mock,miscon-integral,Remember,Hard
OpenStaxMock,short_answer,2032,What is limit?,limit,s0784,Student explains limit in their own words,,1,38,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0648,Student explains matrix in their own words,,1,66,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2034,What is probability?,probability,s0128,Student explains probability in their own words,,0,61,openstax_mock,miscon-probability,Analyze,Medium
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0244,Student explains derivative in their own words,,1,70,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2036,What is integral?,integral,s0128,Student explains integral in their own words,,0,103,openstax_mock,miscon-integral,Remember,Hard
OpenStaxMock,short_answer,2037,What is limit?,limit,s0319,Student explains limit in their own words,,1,83,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0550,Student explains matrix in their own words,,0,76,openstax_mock,miscon-matrix,Understand,Hard
OpenStaxMock,short_answer,2039,What is probability?,probability,s0984,Student explains probability in their own words,,0,56,openstax_mock,miscon-probability,Remember,Easy
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0722,Student explains derivative in their own words,,1,71,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2041,What is integral?,integral,s0620,Student explains integral in their own words,,1,43,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0400,Student explains limit in their own words,,0,100,openstax_mock,miscon-limit,Analyze,Hard
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0011,Student explains matrix in their own words,,0,38,openstax_mock,miscon-matrix,Understand,Medium
OpenStaxMock,short_answer,2044,What is probability?,probability,s0681,Student explains probability in their own words,,1,72,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0761,Student explains derivative in their own words,,1,21,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0645,Student explains integral in their own words,,1,56,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2047,What is limit?,limit,s0847,Student explains limit in their own words,,1,54,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0976,Student explains matrix in their own words,,1,22,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2049,What is probability?,probability,s0151,Student explains probability in their own words,,1,65,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0980,Student explains derivative in their own words,,1,110,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2001,What is integral?,integral,s0565,Student explains integral in their own words,,0,114,openstax_mock,miscon-integral,Apply,Hard
OpenStaxMock,short_answer,2002,What is limit?,limit,s0600,Student explains limit in their own words,,1,95,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0436,Student explains matrix in their own words,,0,56,openstax_mock,miscon-matrix,Apply,Medium
OpenStaxMock,short_answer,2004,What is probability?,probability,s0578,Student explains probability in their own words,,0,90,openstax_mock,miscon-probability,Understand,Medium
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0377,Student explains derivative in their own words,,1,82,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2006,What is integral?,integral,s0564,Student explains integral in their own words,,0,71,openstax_mock,miscon-integral,Understand,Medium
OpenStaxMock,short_answer,2007,What is limit?,limit,s0862,Student explains limit in their own words,,0,15,openstax_mock,miscon-limit,Analyze,Hard
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0305,Student explains matrix in their own words,,1,71,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2009,What is probability?,probability,s0999,Student explains probability in their own words,,1,36,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0558,Student explains derivative in their own words,,1,91,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2011,What is integral?,integral,s0732,Student explains integral in their own words,,1,74,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2012,What is limit?,limit,s0480,Student explains limit in their own words,,1,116,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0302,Student explains matrix in their own words,,1,23,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2014,What is probability?,probability,s0685,Student explains probability in their own words,,0,45,openstax_mock,miscon-probability,Understand,Easy
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0049,Student explains derivative in their own words,,1,105,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2016,What is integral?,integral,s0503,Student explains integral in their own words,,0,118,openstax_mock,miscon-integral,Analyze,Hard
OpenStaxMock,short_answer,2017,What is limit?,limit,s0254,Student explains limit in their own words,,0,84,openstax_mock,miscon-limit,Apply,Easy
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0994,Student explains matrix in their own words,,1,114,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2019,What is probability?,probability,s0497,Student explains probability in their own words,,0,70,openstax_mock,miscon-probability,Understand,Hard
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0271,Student explains derivative in their own words,,1,41,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2021,What is integral?,integral,s0972,Student explains integral in their own words,,1,112,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2022,What is limit?,limit,s0766,Student explains limit in their own words,,0,80,openstax_mock,miscon-limit,Apply,Easy
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0978,Student explains matrix in their own words,,0,107,openstax_mock,miscon-matrix,Apply,Easy
OpenStaxMock,short_answer,2024,What is probability?,probability,s0069,Student explains probability in their own words,,1,57,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0064,Student explains derivative in their own words,,1,113,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2026,What is integral?,integral,s0138,Student explains integral in their own words,,1,16,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2027,What is limit?,limit,s0466,Student explains limit in their own words,,0,71,openstax_mock,miscon-limit,Understand,Easy
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0827,Student explains matrix in their own words,,0,38,openstax_mock,miscon-matrix,Remember,Easy
OpenStaxMock,short_answer,2029,What is probability?,probability,s0739,Student explains probability in their own words,,0,51,openstax_mock,miscon-probability,Remember,Easy
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0040,Student explains derivative in their own words,,0,46,openstax_mock,miscon-derivative,Apply,Easy
OpenStaxMock,short_answer,2031,What is integral?,integral,s0206,Student explains integral in their own words,,1,19,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2032,What is limit?,limit,s0475,Student explains limit in their own words,,0,42,openstax_mock,miscon-limit,Remember,Hard
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0029,Student explains matrix in their own words,,0,96,openstax_mock,miscon-matrix,Remember,Easy
OpenStaxMock,short_answer,2034,What is probability?,probability,s0934,Student explains probability in their own words,,1,119,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0903,Student explains derivative in their own words,,0,60,openstax_mock,miscon-derivative,Understand,Easy
OpenStaxMock,short_answer,2036,What is integral?,integral,s0253,Student explains integral in their own words,,1,17,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2037,What is limit?,limit,s0877,Student explains limit in their own words,,0,105,openstax_mock,miscon-limit,Apply,Medium
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0347,Student explains matrix in their own words,,1,118,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2039,What is probability?,probability,s0854,Student explains probability in their own words,,1,24,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0126,Student explains derivative in their own words,,1,90,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2041,What is integral?,integral,s0394,Student explains integral in their own words,,1,35,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2042,What is limit?,limit,s0611,Student explains limit in their own words,,1,114,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0283,Student explains matrix in their own words,,1,18,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2044,What is probability?,probability,s0399,Student explains probability in their own words,,1,16,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0391,Student explains derivative in their own words,,1,71,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2046,What is integral?,integral,s0991,Student explains integral in their own words,,0,82,openstax_mock,miscon-integral,Analyze,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0652,Student explains limit in their own words,,1,60,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0891,Student explains matrix in their own words,,0,77,openstax_mock,miscon-matrix,Analyze,Medium
OpenStaxMock,short_answer,2049,What is probability?,probability,s0065,Student explains probability in their own words,,1,35,openstax_mock,,Analyze,Medium
